time,open,high,low,close,datetime
1765526880,544.37,544.7,544.09,544.09,2025-12-12 08:08:00
1765526940,544.28,544.68,542.95,542.95,2025-12-12 08:09:00
1765527000,542.89,543.91,542.77,542.88,2025-12-12 08:10:00
1765527060,542.81,543.15,542.14,542.41,2025-12-12 08:11:00
1765527120,542.14,542.31,541.61,541.97,2025-12-12 08:12:00
1765527180,542.02,543.47,542.02,543.23,2025-12-12 08:13:00
1765527240,543.54,544.27,543.54,544.27,2025-12-12 08:14:00
1765527300,544.33,544.38,542.9,542.9,2025-12-12 08:15:00
1765527360,542.74,543.13,542.39,542.94,2025-12-12 08:16:00
1765527420,542.89,543.59,542.29,543.43,2025-12-12 08:17:00
1765527480,543.55,543.69,542.44,542.98,2025-12-12 08:18:00
1765527540,542.88,542.88,542.24,542.24,2025-12-12 08:19:00
1765527600,542.47,543.71,542.47,543.37,2025-12-12 08:20:00
1765527660,543.32,543.51,542.16,542.56,2025-12-12 08:21:00
1765527720,542.59,542.59,540.91,540.91,2025-12-12 08:22:00
1765527780,541.04,541.43,540.8,541.29,2025-12-12 08:23:00
1765527840,541.31,541.7,540.29,540.29,2025-12-12 08:24:00
1765527900,540.38,540.7,539.6,539.95,2025-12-12 08:25:00
1765527960,540.2,540.77,540.2,540.53,2025-12-12 08:26:00
1765528020,540.53,540.6,539.78,539.8,2025-12-12 08:27:00
1765528080,539.82,540.76,539.68,540.76,2025-12-12 08:28:00
1765528140,540.88,541.69,540.74,541.45,2025-12-12 08:29:00
1765528200,541.55,542.24,541.46,542.17,2025-12-12 08:30:00
1765528260,542.41,542.58,541.09,541.24,2025-12-12 08:31:00
1765528320,541.25,542.91,541.19,542.91,2025-12-12 08:32:00
1765528380,543.0,543.0,542.04,542.76,2025-12-12 08:33:00
1765528440,542.74,543.34,542.43,542.84,2025-12-12 08:34:00
1765528500,542.77,543.35,542.34,542.85,2025-12-12 08:35:00
1765528560,542.95,543.16,541.79,542.45,2025-12-12 08:36:00
1765528620,542.49,542.49,541.79,542.34,2025-12-12 08:37:00
1765528680,542.02,542.36,541.61,542.1,2025-12-12 08:38:00
1765528740,542.03,542.92,541.54,542.88,2025-12-12 08:39:00
1765528800,542.75,543.69,542.75,543.06,2025-12-12 08:40:00
1765528860,542.93,544.09,542.93,543.93,2025-12-12 08:41:00
1765528920,544.0,544.26,543.54,543.97,2025-12-12 08:42:00
1765528980,544.45,544.45,543.17,543.42,2025-12-12 08:43:00
1765529040,543.21,543.96,543.17,543.9,2025-12-12 08:44:00
1765529100,543.91,544.43,543.69,544.21,2025-12-12 08:45:00
1765529160,544.09,544.16,543.17,543.61,2025-12-12 08:46:00
1765529220,543.59,544.91,543.59,544.84,2025-12-12 08:47:00
1765529280,544.75,546.06,544.72,546.06,2025-12-12 08:48:00
1765529340,546.0,546.2,544.97,545.25,2025-12-12 08:49:00
1765529400,545.14,545.5,544.85,545.31,2025-12-12 08:50:00
1765529460,545.19,546.93,545.19,546.49,2025-12-12 08:51:00
1765529520,546.33,546.6,545.41,545.6,2025-12-12 08:52:00
1765529580,545.44,545.52,544.89,545.5,2025-12-12 08:53:00
1765529640,545.27,546.54,545.03,545.03,2025-12-12 08:54:00
1765529700,544.96,545.09,544.44,544.79,2025-12-12 08:55:00
1765529760,544.76,544.98,543.83,544.02,2025-12-12 08:56:00
1765529820,544.18,544.18,542.74,543.23,2025-12-12 08:57:00
1765529880,543.24,543.37,542.84,543.22,2025-12-12 08:58:00
1765529940,543.02,543.02,542.5,542.81,2025-12-12 08:59:00
1765530000,542.6,543.03,542.19,542.9,2025-12-12 09:00:00
1765530060,542.94,542.94,542.35,542.36,2025-12-12 09:01:00
1765530120,542.42,542.59,541.88,542.12,2025-12-12 09:02:00
1765530180,542.21,542.22,541.44,541.62,2025-12-12 09:03:00
1765530240,541.63,542.32,541.49,542.26,2025-12-12 09:04:00
1765530300,542.3,543.22,542.3,542.77,2025-12-12 09:05:00
1765530360,542.93,543.34,542.53,542.83,2025-12-12 09:06:00
1765530420,542.81,543.38,542.73,543.03,2025-12-12 09:07:00
1765530480,542.92,543.54,542.8,543.54,2025-12-12 09:08:00
1765530540,543.7,544.19,543.55,544.19,2025-12-12 09:09:00
1765530600,544.18,544.6,543.82,543.82,2025-12-12 09:10:00
1765530660,543.78,544.11,543.2,543.4,2025-12-12 09:11:00
1765530720,543.22,544.01,543.06,543.49,2025-12-12 09:12:00
1765530780,543.49,544.43,543.49,543.64,2025-12-12 09:13:00
1765530840,543.58,543.9,543.23,543.23,2025-12-12 09:14:00
1765530900,543.41,543.76,543.05,543.36,2025-12-12 09:15:00
1765530960,543.54,544.09,542.58,542.73,2025-12-12 09:16:00
1765531020,542.83,543.35,542.46,542.53,2025-12-12 09:17:00
1765531080,542.54,542.74,542.21,542.41,2025-12-12 09:18:00
1765531140,542.66,543.71,542.66,543.61,2025-12-12 09:19:00
1765531200,543.81,544.62,543.81,544.49,2025-12-12 09:20:00
1765531260,544.43,544.43,543.38,543.57,2025-12-12 09:21:00
1765531320,543.54,544.03,543.36,543.82,2025-12-12 09:22:00
1765531380,543.94,545.26,543.9,545.26,2025-12-12 09:23:00
1765531440,545.43,545.62,544.87,545.56,2025-12-12 09:24:00
1765531500,545.75,546.74,545.49,546.74,2025-12-12 09:25:00
1765531560,546.58,547.41,546.58,546.7,2025-12-12 09:26:00
1765531620,546.53,546.54,545.7,545.72,2025-12-12 09:27:00
1765531680,545.72,546.49,545.55,546.35,2025-12-12 09:28:00
1765531740,546.21,547.68,546.02,547.66,2025-12-12 09:29:00
1765531800,547.73,547.97,546.99,547.64,2025-12-12 09:30:00
1765531860,547.6,548.1,547.53,548.1,2025-12-12 09:31:00
1765531920,548.06,548.72,548.06,548.19,2025-12-12 09:32:00
1765531980,548.21,549.34,548.21,549.34,2025-12-12 09:33:00
1765532040,549.24,550.19,549.24,549.37,2025-12-12 09:34:00
1765532100,549.66,549.89,548.97,549.1,2025-12-12 09:35:00
1765532160,549.21,550.46,549.11,550.41,2025-12-12 09:36:00
1765532220,550.54,550.75,549.85,549.85,2025-12-12 09:37:00
1765532280,549.82,550.1,549.49,550.07,2025-12-12 09:38:00
1765532340,549.8,549.8,548.69,549.03,2025-12-12 09:39:00
1765532400,548.99,549.06,547.81,547.81,2025-12-12 09:40:00
1765532460,548.02,548.38,547.55,548.38,2025-12-12 09:41:00
1765532520,548.32,548.68,548.06,548.06,2025-12-12 09:42:00
1765532580,548.03,548.46,547.85,548.14,2025-12-12 09:43:00
1765532640,548.47,548.47,547.38,547.72,2025-12-12 09:44:00
1765532700,547.66,547.88,547.33,547.5,2025-12-12 09:45:00
1765532760,547.72,548.02,547.4,547.47,2025-12-12 09:46:00
1765532820,547.63,547.68,545.87,545.98,2025-12-12 09:47:00
1765532880,545.99,545.99,544.52,545.19,2025-12-12 09:48:00
1765532940,545.18,546.17,544.89,545.94,2025-12-12 09:49:00
1765533000,546.11,546.33,545.62,546.33,2025-12-12 09:50:00
1765533060,546.33,546.34,545.24,545.24,2025-12-12 09:51:00
1765533120,544.94,544.94,544.07,544.15,2025-12-12 09:52:00
1765533180,543.92,544.03,542.07,542.07,2025-12-12 09:53:00
1765533240,542.27,542.27,541.09,541.67,2025-12-12 09:54:00
1765533300,541.72,542.43,541.69,542.41,2025-12-12 09:55:00
1765533360,542.65,542.91,542.34,542.66,2025-12-12 09:56:00
1765533420,542.56,542.56,541.22,541.22,2025-12-12 09:57:00
1765533480,541.06,542.56,541.06,541.99,2025-12-12 09:58:00
1765533540,541.99,542.22,541.47,541.77,2025-12-12 09:59:00
1765533600,541.51,541.74,540.79,541.1,2025-12-12 10:00:00
1765533660,541.32,542.85,541.04,542.85,2025-12-12 10:01:00
1765533720,542.82,543.1,542.48,543.0,2025-12-12 10:02:00
1765533780,542.94,543.53,542.94,543.25,2025-12-12 10:03:00
1765533840,543.18,543.21,542.3,542.82,2025-12-12 10:04:00
1765533900,542.8,543.54,542.8,543.41,2025-12-12 10:05:00
1765533960,543.43,544.0,543.42,543.63,2025-12-12 10:06:00
1765534020,543.56,543.89,542.96,543.33,2025-12-12 10:07:00
1765534080,543.42,544.67,542.99,544.67,2025-12-12 10:08:00
1765534140,544.81,545.19,544.46,544.49,2025-12-12 10:09:00
1765534200,544.36,544.69,543.8,543.96,2025-12-12 10:10:00
1765534260,543.85,544.63,543.38,544.52,2025-12-12 10:11:00
1765534320,544.27,545.98,544.1,545.98,2025-12-12 10:12:00
1765534380,545.94,546.74,545.58,546.46,2025-12-12 10:13:00
1765534440,546.51,546.96,546.3,546.69,2025-12-12 10:14:00
1765534500,546.54,547.48,546.29,547.48,2025-12-12 10:15:00
1765534560,547.36,547.69,546.94,547.43,2025-12-12 10:16:00
1765534620,547.56,548.05,547.18,548.04,2025-12-12 10:17:00
1765534680,547.82,548.17,547.54,548.17,2025-12-12 10:18:00
1765534740,548.17,548.39,547.45,547.45,2025-12-12 10:19:00
1765534800,547.5,548.5,547.44,548.23,2025-12-12 10:20:00
1765534860,548.23,548.57,547.73,547.73,2025-12-12 10:21:00
1765534920,547.72,548.79,547.67,548.76,2025-12-12 10:22:00
1765534980,548.77,549.58,548.77,549.52,2025-12-12 10:23:00
1765535040,549.64,549.91,549.32,549.36,2025-12-12 10:24:00
1765535100,549.11,550.18,549.02,550.1,2025-12-12 10:25:00
1765535160,550.0,550.41,549.52,549.62,2025-12-12 10:26:00
1765535220,549.69,549.95,549.23,549.48,2025-12-12 10:27:00
