time,open,high,low,close,datetime
1764936000,697.73,710.91,697.33,709.57,2025-12-05 12:00:00
1764939600,709.58,714.85,706.42,712.59,2025-12-05 13:00:00
1764943200,712.85,713.14,702.09,705.52,2025-12-05 14:00:00
1764946800,705.89,707.23,698.92,698.92,2025-12-05 15:00:00
1764950400,698.82,701.27,694.66,695.89,2025-12-05 16:00:00
1764954000,695.84,698.42,687.16,690.21,2025-12-05 17:00:00
1764957600,690.51,701.28,687.94,700.2,2025-12-05 18:00:00
1764961200,700.01,700.44,692.88,696.28,2025-12-05 19:00:00
1764964800,696.36,702.72,693.59,696.8,2025-12-05 20:00:00
1764968400,696.67,701.76,689.53,689.74,2025-12-05 21:00:00
1764972000,689.81,696.35,687.73,689.86,2025-12-05 22:00:00
1764975600,689.92,694.16,682.01,686.68,2025-12-05 23:00:00
1764979200,686.82,688.52,680.48,682.49,2025-12-06 00:00:00
1764982800,682.4,690.46,679.44,679.94,2025-12-06 01:00:00
1764986400,679.92,689.51,676.11,689.12,2025-12-06 02:00:00
1764990000,688.79,691.58,682.62,688.23,2025-12-06 03:00:00
1764993600,688.37,690.35,673.35,673.49,2025-12-06 04:00:00
1764997200,673.52,680.77,672.09,678.41,2025-12-06 05:00:00
1765000800,678.33,680.92,675.38,676.3,2025-12-06 06:00:00
1765004400,676.37,689.43,674.66,684.1,2025-12-06 07:00:00
1765008000,683.97,684.79,674.16,680.06,2025-12-06 08:00:00
1765011600,680.25,682.28,667.58,668.01,2025-12-06 09:00:00
1765015200,668.04,668.87,657.89,660.23,2025-12-06 10:00:00
1765018800,660.19,663.97,651.39,653.17,2025-12-06 11:00:00
1765022400,652.85,664.56,651.99,661.53,2025-12-06 12:00:00
1765026000,661.55,666.81,656.76,661.56,2025-12-06 13:00:00
1765029600,661.91,676.44,661.91,676.24,2025-12-06 14:00:00
1765033200,676.21,686.76,673.92,683.94,2025-12-06 15:00:00
1765036800,684.2,685.71,674.25,674.37,2025-12-06 16:00:00
1765040400,674.56,690.63,672.11,687.84,2025-12-06 17:00:00
1765044000,687.63,699.25,685.22,697.4,2025-12-06 18:00:00
1765047600,697.63,698.09,686.55,692.64,2025-12-06 19:00:00
1765051200,692.83,700.64,689.93,694.44,2025-12-06 20:00:00
1765054800,694.38,699.28,689.5,690.45,2025-12-06 21:00:00
1765058400,690.29,691.2,679.26,681.79,2025-12-06 22:00:00
1765062000,681.72,681.89,664.25,665.36,2025-12-06 23:00:00
1765065600,665.19,668.76,662.56,668.22,2025-12-07 00:00:00
1765069200,668.51,675.83,666.82,667.18,2025-12-07 01:00:00
1765072800,667.37,669.12,661.38,667.22,2025-12-07 02:00:00
1765076400,667.43,678.49,660.55,664.04,2025-12-07 03:00:00
1765080000,664.0,666.59,651.89,655.53,2025-12-07 04:00:00
1765083600,655.39,663.89,652.19,658.75,2025-12-07 05:00:00
1765087200,658.68,658.97,649.93,656.02,2025-12-07 06:00:00
1765090800,656.26,661.69,650.26,661.6,2025-12-07 07:00:00
1765094400,661.36,666.13,658.58,664.38,2025-12-07 08:00:00
1765098000,664.49,666.16,655.24,659.86,2025-12-07 09:00:00
1765101600,659.86,666.91,658.7,662.86,2025-12-07 10:00:00
1765105200,663.01,675.14,660.2,662.47,2025-12-07 11:00:00
1765108800,662.42,673.57,662.42,670.46,2025-12-07 12:00:00
1765112400,670.56,670.65,663.46,666.61,2025-12-07 13:00:00
1765116000,666.35,669.75,660.12,663.37,2025-12-07 14:00:00
1765119600,663.27,663.27,654.9,656.17,2025-12-07 15:00:00
1765123200,656.4,661.53,654.05,657.53,2025-12-07 16:00:00
1765126800,657.74,663.74,655.46,662.97,2025-12-07 17:00:00
1765130400,663.18,663.92,653.53,663.78,2025-12-07 18:00:00
1765134000,663.79,667.35,658.41,661.66,2025-12-07 19:00:00
1765137600,661.42,666.5,651.59,655.41,2025-12-07 20:00:00
1765141200,655.28,660.37,649.48,656.74,2025-12-07 21:00:00
1765144800,656.98,658.06,645.88,649.18,2025-12-07 22:00:00
1765148400,649.4,655.27,648.33,651.78,2025-12-07 23:00:00
1765152000,651.83,666.38,649.91,665.09,2025-12-08 00:00:00
1765155600,664.93,667.47,654.08,654.42,2025-12-08 01:00:00
1765159200,654.39,662.62,646.82,660.84,2025-12-08 02:00:00
1765162800,660.91,667.66,656.27,657.5,2025-12-08 03:00:00
1765166400,657.67,661.32,654.19,660.07,2025-12-08 04:00:00
1765170000,660.21,665.55,655.97,658.43,2025-12-08 05:00:00
1765173600,658.38,665.66,657.14,665.02,2025-12-08 06:00:00
1765177200,665.03,670.98,663.97,665.95,2025-12-08 07:00:00
1765180800,665.91,669.36,656.62,657.58,2025-12-08 08:00:00
1765184400,657.44,676.19,656.73,674.83,2025-12-08 09:00:00
1765188000,675.0,679.7,665.44,667.85,2025-12-08 10:00:00
1765191600,667.87,670.23,661.91,666.6,2025-12-08 11:00:00
1765195200,666.69,670.09,662.72,668.51,2025-12-08 12:00:00
1765198800,668.47,668.78,661.73,662.28,2025-12-08 13:00:00
1765202400,661.85,668.6,657.41,664.44,2025-12-08 14:00:00
1765206000,664.36,667.81,658.91,663.68,2025-12-08 15:00:00
1765209600,663.65,667.78,658.32,663.25,2025-12-08 16:00:00
1765213200,663.12,669.9,659.6,669.38,2025-12-08 17:00:00
1765216800,669.3,671.61,659.18,660.31,2025-12-08 18:00:00
1765220400,660.08,662.08,648.76,649.29,2025-12-08 19:00:00
1765224000,649.32,654.03,639.57,639.57,2025-12-08 20:00:00
1765227600,639.72,643.42,636.06,637.36,2025-12-08 21:00:00
1765231200,637.71,642.58,631.74,640.44,2025-12-08 22:00:00
1765234800,640.26,643.75,631.56,631.77,2025-12-08 23:00:00
1765238400,631.75,638.12,630.53,632.81,2025-12-09 00:00:00
1765242000,633.05,643.31,632.23,642.35,2025-12-09 01:00:00
1765245600,642.16,652.21,638.39,651.58,2025-12-09 02:00:00
1765249200,651.93,660.54,648.4,657.91,2025-12-09 03:00:00
1765252800,657.75,658.27,649.1,653.08,2025-12-09 04:00:00
1765256400,652.94,657.29,644.52,646.65,2025-12-09 05:00:00
1765260000,646.61,648.98,640.14,644.79,2025-12-09 06:00:00
1765263600,644.79,650.66,641.62,648.81,2025-12-09 07:00:00
1765267200,649.04,652.28,645.49,648.3,2025-12-09 08:00:00
1765270800,648.12,654.12,637.22,638.22,2025-12-09 09:00:00
1765274400,638.14,639.89,620.82,626.15,2025-12-09 10:00:00
1765278000,625.99,631.04,621.94,625.19,2025-12-09 11:00:00
1765281600,625.1,630.8,619.72,630.36,2025-12-09 12:00:00
1765285200,630.38,633.8,626.49,629.64,2025-12-09 13:00:00
1765288800,629.82,630.08,620.56,622.57,2025-12-09 14:00:00
1765292400,622.66,624.97,612.0,614.28,2025-12-09 15:00:00
1765296000,614.4,614.86,606.17,608.01,2025-12-09 16:00:00
1765299600,607.91,613.46,604.76,608.03,2025-12-09 17:00:00
1765303200,607.9,610.88,604.6,609.95,2025-12-09 18:00:00
1765306800,610.03,619.38,609.02,614.82,2025-12-09 19:00:00
1765310400,614.93,617.36,605.48,606.47,2025-12-09 20:00:00
1765314000,606.3,610.44,598.65,609.0,2025-12-09 21:00:00
1765317600,609.17,614.57,605.54,607.58,2025-12-09 22:00:00
1765321200,607.72,612.03,597.32,598.61,2025-12-09 23:00:00
1765324800,598.53,604.9,587.58,588.5,2025-12-10 00:00:00
1765328400,588.49,594.09,587.18,593.18,2025-12-10 01:00:00
1765332000,592.93,593.55,582.35,582.76,2025-12-10 02:00:00
1765335600,582.72,583.39,574.58,574.76,2025-12-10 03:00:00
1765339200,574.6,587.92,574.46,586.37,2025-12-10 04:00:00
1765342800,586.57,600.3,585.07,599.7,2025-12-10 05:00:00
1765346400,599.8,607.93,598.8,601.55,2025-12-10 06:00:00
1765350000,601.62,602.6,595.98,596.77,2025-12-10 07:00:00
1765353600,596.6,599.69,588.77,589.7,2025-12-10 08:00:00
1765357200,589.72,596.56,586.79,595.25,2025-12-10 09:00:00
1765360800,595.13,604.7,593.69,602.53,2025-12-10 10:00:00
1765364400,602.72,609.01,601.63,605.84,2025-12-10 11:00:00
1765368000,605.84,611.37,600.38,604.52,2025-12-10 12:00:00
1765371600,604.79,609.13,599.72,607.87,2025-12-10 13:00:00
1765375200,607.59,608.17,596.38,598.31,2025-12-10 14:00:00
1765378800,598.33,609.16,597.83,602.48,2025-12-10 15:00:00
1765382400,602.36,611.61,601.58,608.33,2025-12-10 16:00:00
1765386000,608.41,617.12,607.86,614.8,2025-12-10 17:00:00
1765389600,614.87,625.07,614.57,618.1,2025-12-10 18:00:00
1765393200,618.08,618.91,611.28,617.08,2025-12-10 19:00:00
1765396800,616.88,621.51,614.41,619.85,2025-12-10 20:00:00
1765400400,619.73,631.57,616.65,628.89,2025-12-10 21:00:00
1765404000,628.79,629.17,614.5,614.82,2025-12-10 22:00:00
1765407600,614.97,627.26,614.89,624.31,2025-12-10 23:00:00
1765411200,624.51,624.97,616.45,624.97,2025-12-11 00:00:00
1765414800,624.99,626.8,613.39,620.35,2025-12-11 01:00:00
1765418400,620.42,623.14,616.32,616.98,2025-12-11 02:00:00
1765422000,617.2,617.8,607.97,611.1,2025-12-11 03:00:00
1765425600,611.24,621.55,608.94,620.0,2025-12-11 04:00:00
1765429200,619.97,622.65,616.77,618.38,2025-12-11 05:00:00
1765432800,618.17,624.5,616.76,619.01,2025-12-11 06:00:00
1765436400,618.93,621.02,614.4,620.96,2025-12-11 07:00:00
1765440000,621.13,629.28,614.95,628.92,2025-12-11 08:00:00
1765443600,628.65,633.15,626.42,631.0,2025-12-11 09:00:00
1765447200,631.13,634.9,621.28,629.39,2025-12-11 10:00:00
1765450800,629.47,630.55,621.21,623.52,2025-12-11 11:00:00
1765454400,623.68,625.33,613.77,616.03,2025-12-11 12:00:00
1765458000,615.93,617.2,603.24,607.24,2025-12-11 13:00:00
1765461600,607.37,609.42,603.24,604.61,2025-12-11 14:00:00
1765465200,604.63,604.69,591.33,596.81,2025-12-11 15:00:00
1765468800,596.92,597.56,585.64,588.9,2025-12-11 16:00:00
1765472400,588.86,596.47,588.05,595.89,2025-12-11 17:00:00
1765476000,595.94,597.63,584.62,585.37,2025-12-11 18:00:00
1765479600,585.28,585.56,573.34,574.46,2025-12-11 19:00:00
1765483200,574.4,574.63,556.77,561.11,2025-12-11 20:00:00
1765486800,560.98,567.71,560.17,567.2,2025-12-11 21:00:00
1765490400,567.29,568.45,561.2,565.83,2025-12-11 22:00:00
1765494000,565.79,571.23,558.9,560.19,2025-12-11 23:00:00
1765497600,560.11,560.35,549.51,551.34,2025-12-12 00:00:00
1765501200,551.37,553.69,542.05,545.99,2025-12-12 01:00:00
1765504800,546.23,553.87,544.68,548.29,2025-12-12 02:00:00
1765508400,548.39,548.51,542.08,544.44,2025-12-12 03:00:00
1765512000,544.41,546.39,540.33,542.97,2025-12-12 04:00:00
1765515600,542.89,552.13,541.59,549.11,2025-12-12 05:00:00
1765519200,548.76,549.35,540.84,544.22,2025-12-12 06:00:00
1765522800,544.18,546.76,540.46,544.59,2025-12-12 07:00:00
1765526400,544.71,546.93,539.6,542.81,2025-12-12 08:00:00
1765530000,542.6,550.75,541.06,541.77,2025-12-12 09:00:00
1765533600,541.51,553.62,540.79,551.53,2025-12-12 10:00:00
1765537200,551.74,552.97,547.11,552.84,2025-12-12 11:00:00
1765540800,552.83,554.54,543.22,549.09,2025-12-12 12:00:00
1765544400,548.9,554.22,544.71,548.37,2025-12-12 13:00:00
1765548000,548.06,559.4,546.89,559.17,2025-12-12 14:00:00
1765551600,559.08,560.66,546.54,546.67,2025-12-12 15:00:00
1765555200,546.85,555.03,544.09,554.78,2025-12-12 16:00:00
1765558800,554.65,556.6,548.35,555.01,2025-12-12 17:00:00
1765562400,555.22,556.88,543.97,544.5,2025-12-12 18:00:00
1765566000,544.48,549.29,538.08,546.64,2025-12-12 19:00:00
1765569600,546.6,548.2,541.4,545.88,2025-12-12 20:00:00
1765573200,545.78,546.26,534.34,537.16,2025-12-12 21:00:00
1765576800,537.37,540.32,532.22,539.74,2025-12-12 22:00:00
1765580400,539.69,545.1,537.93,544.11,2025-12-12 23:00:00
1765584000,544.11,548.49,542.22,542.95,2025-12-13 00:00:00
1765587600,543.04,544.18,534.95,535.88,2025-12-13 01:00:00
1765591200,536.17,541.39,532.21,533.02,2025-12-13 02:00:00
1765594800,533.09,537.77,529.66,530.62,2025-12-13 03:00:00
1765598400,530.45,531.12,524.46,524.66,2025-12-13 04:00:00
1765602000,524.71,534.65,523.39,532.67,2025-12-13 05:00:00
1765605600,532.37,535.43,523.29,525.4,2025-12-13 06:00:00
1765609200,525.22,526.21,515.94,518.94,2025-12-13 07:00:00
1765612800,518.79,521.61,516.88,520.42,2025-12-13 08:00:00
1765616400,520.36,532.41,520.25,524.66,2025-12-13 09:00:00
1765620000,524.84,526.13,517.27,518.17,2025-12-13 10:00:00
1765623600,518.23,525.26,516.75,525.16,2025-12-13 11:00:00
1765627200,525.04,526.06,519.66,521.89,2025-12-13 12:00:00
1765630800,521.92,525.19,519.5,521.49,2025-12-13 13:00:00
1765634400,521.4,524.86,518.91,524.6,2025-12-13 14:00:00
1765638000,524.82,526.86,521.56,525.19,2025-12-13 15:00:00
1765641600,525.26,532.77,524.61,528.61,2025-12-13 16:00:00
1765645200,528.76,530.08,521.9,521.9,2025-12-13 17:00:00
1765648800,521.95,523.78,516.37,516.81,2025-12-13 18:00:00
1765652400,516.88,516.88,510.83,512.17,2025-12-13 19:00:00
1765656000,512.23,515.81,511.05,513.25,2025-12-13 20:00:00
1765659600,513.28,516.03,510.9,512.88,2025-12-13 21:00:00
1765663200,512.91,517.86,510.02,513.53,2025-12-13 22:00:00
1765666800,513.53,519.72,512.52,516.64,2025-12-13 23:00:00
1765670400,516.71,516.81,508.03,510.68,2025-12-14 00:00:00
1765674000,510.55,515.45,507.07,514.64,2025-12-14 01:00:00
1765677600,514.76,515.37,508.53,510.66,2025-12-14 02:00:00
1765681200,510.67,516.59,506.12,516.39,2025-12-14 03:00:00
1765684800,516.3,518.12,506.74,506.81,2025-12-14 04:00:00
1765688400,506.84,510.3,505.16,507.85,2025-12-14 05:00:00
1765692000,507.84,515.26,506.06,514.3,2025-12-14 06:00:00
1765695600,514.28,517.47,509.52,512.69,2025-12-14 07:00:00
1765699200,512.65,517.28,511.71,512.87,2025-12-14 08:00:00
1765702800,512.79,515.39,510.14,514.25,2025-12-14 09:00:00
1765706400,514.05,520.18,513.61,516.88,2025-12-14 10:00:00
1765710000,516.91,521.27,513.1,520.27,2025-12-14 11:00:00
1765713600,520.24,524.63,517.94,521.05,2025-12-14 12:00:00
1765717200,521.19,528.49,518.98,525.61,2025-12-14 13:00:00
1765720800,525.45,529.22,522.41,528.15,2025-12-14 14:00:00
1765724400,528.09,534.41,525.41,526.22,2025-12-14 15:00:00
1765728000,526.08,529.59,522.17,523.7,2025-12-14 16:00:00
1765731600,523.7,533.38,523.32,523.72,2025-12-14 17:00:00
1765735200,523.79,530.39,522.54,529.28,2025-12-14 18:00:00
1765738800,529.2,537.9,526.32,536.22,2025-12-14 19:00:00
1765742400,536.25,545.39,535.04,542.82,2025-12-14 20:00:00
1765746000,542.77,547.67,541.34,544.65,2025-12-14 21:00:00
1765749600,544.36,554.25,542.9,549.14,2025-12-14 22:00:00
1765753200,549.32,550.42,545.79,547.36,2025-12-14 23:00:00
1765756800,547.31,556.56,541.43,554.52,2025-12-15 00:00:00
1765760400,554.36,558.13,552.67,557.29,2025-12-15 01:00:00
1765764000,557.26,562.56,552.48,561.07,2025-12-15 02:00:00
1765767600,561.35,567.31,558.91,558.97,2025-12-15 03:00:00
1765771200,559.1,560.54,555.57,557.29,2025-12-15 04:00:00
1765774800,557.49,568.85,554.09,568.4,2025-12-15 05:00:00
1765778400,568.32,570.08,563.32,566.35,2025-12-15 06:00:00
1765782000,566.29,566.85,558.6,561.89,2025-12-15 07:00:00
1765785600,561.6,570.95,558.8,570.67,2025-12-15 08:00:00
1765789200,570.6,571.46,561.26,562.56,2025-12-15 09:00:00
1765792800,562.74,563.76,556.77,562.2,2025-12-15 10:00:00
1765796400,562.23,573.01,558.94,573.01,2025-12-15 11:00:00
1765800000,572.99,573.62,565.39,569.78,2025-12-15 12:00:00
1765803600,569.67,571.49,560.41,562.09,2025-12-15 13:00:00
1765807200,561.88,568.42,560.33,567.73,2025-12-15 14:00:00
1765810800,567.84,568.79,561.15,562.84,2025-12-15 15:00:00
