time,open,high,low,close,datetime
1758600000,74861.2355,74902.3984,73984.9921,74046.6735,2025-09-23 04:00:00
1758603600,74028.7866,74067.2622,73351.4411,73913.6747,2025-09-23 05:00:00
1758607200,73921.4506,74538.1223,73678.9902,73740.5463,2025-09-23 06:00:00
1758610800,73726.3329,74673.5458,73648.2546,74629.5611,2025-09-23 07:00:00
1758614400,74626.7124,75294.7401,74395.4264,75122.9338,2025-09-23 08:00:00
1758618000,75119.6974,75960.4503,75060.2425,75927.0502,2025-09-23 09:00:00
1758621600,75935.5552,76711.5724,75408.0533,76407.7884,2025-09-23 10:00:00
1758625200,76395.7568,76682.2216,75750.5799,76030.1766,2025-09-23 11:00:00
1758628800,76027.9586,76075.0104,74932.4529,75073.2566,2025-09-23 12:00:00
1758632400,75073.8068,75761.9149,74710.3014,75475.2487,2025-09-23 13:00:00
1758636000,75468.6889,75769.3689,75357.1448,75754.0717,2025-09-23 14:00:00
1758639600,75750.0905,76928.6431,75741.8449,76446.2929,2025-09-23 15:00:00
1758643200,76451.5376,77805.9666,76314.1695,77787.3484,2025-09-23 16:00:00
1758646800,77777.0142,78082.822,76780.5811,77145.9051,2025-09-23 17:00:00
1758650400,77137.6569,77394.6055,76583.5283,77260.1645,2025-09-23 18:00:00
1758654000,77259.9941,77332.9093,76089.3578,76357.8892,2025-09-23 19:00:00
1758657600,76347.7325,76406.0189,75335.3218,75564.9675,2025-09-23 20:00:00
1758661200,75573.839,76594.3542,75448.8291,76430.8622,2025-09-23 21:00:00
1758664800,76444.7373,76446.8138,75829.7349,76175.3436,2025-09-23 22:00:00
1758668400,76176.2865,76397.6932,75093.7955,75182.822,2025-09-23 23:00:00
1758672000,75200.7653,75445.6858,74856.8279,75020.2057,2025-09-24 00:00:00
1758675600,75025.5385,76102.9606,74830.1116,76102.9606,2025-09-24 01:00:00
1758679200,76105.0032,76539.6642,75941.8636,76313.2426,2025-09-24 02:00:00
1758682800,76299.5235,77181.565,76145.2741,76817.8334,2025-09-24 03:00:00
1758686400,76803.5913,76913.0926,76019.5189,76145.7906,2025-09-24 04:00:00
1758690000,76139.8939,76568.6253,76035.1995,76230.3407,2025-09-24 05:00:00
1758693600,76245.7117,76382.0825,75369.181,75452.3337,2025-09-24 06:00:00
1758697200,75447.0033,76352.1449,75068.3754,75285.6536,2025-09-24 07:00:00
1758700800,75277.296,75510.8928,74647.9851,75372.2333,2025-09-24 08:00:00
1758704400,75340.0545,75722.4074,74399.9611,74639.4139,2025-09-24 09:00:00
1758708000,74631.9276,75303.3966,74326.8164,75176.957,2025-09-24 10:00:00
1758711600,75134.2994,75746.3744,74690.6515,75394.4663,2025-09-24 11:00:00
1758715200,75378.5905,75648.3005,75009.7838,75339.0987,2025-09-24 12:00:00
1758718800,75314.7453,75977.6238,75191.0098,75546.3238,2025-09-24 13:00:00
1758722400,75524.7426,75559.681,74209.1007,74563.8714,2025-09-24 14:00:00
1758726000,74537.4566,74774.4693,73867.518,74363.9435,2025-09-24 15:00:00
1758729600,74372.3066,75592.41,74339.2534,75518.3726,2025-09-24 16:00:00
1758733200,75506.1358,76105.3071,75389.5569,75944.7076,2025-09-24 17:00:00
1758736800,75927.997,76166.8739,75096.4493,75108.1479,2025-09-24 18:00:00
1758740400,75105.488,75420.5311,74552.3601,74839.6707,2025-09-24 19:00:00
1758744000,74848.2689,75315.3903,74667.0158,75195.1459,2025-09-24 20:00:00
1758747600,75203.9641,75848.8615,74245.5409,74404.2539,2025-09-24 21:00:00
1758751200,74385.1046,74432.6284,73511.6226,73889.3979,2025-09-24 22:00:00
1758754800,73883.5259,74083.0312,73198.535,73376.7607,2025-09-24 23:00:00
1758758400,73372.2807,73716.8801,73136.1037,73208.6514,2025-09-25 00:00:00
1758762000,73222.6045,73313.379,72552.9426,72817.0947,2025-09-25 01:00:00
1758765600,72799.2665,73147.7714,72611.031,72764.2952,2025-09-25 02:00:00
1758769200,72773.9253,72895.0719,71816.4614,71887.2303,2025-09-25 03:00:00
1758772800,71881.4324,72296.7705,71603.1721,71688.6834,2025-09-25 04:00:00
1758776400,71679.2604,71679.2604,70643.0841,70708.2772,2025-09-25 05:00:00
1758780000,70700.0399,71496.7171,70314.0911,71256.6344,2025-09-25 06:00:00
1758783600,71275.0136,71577.7313,70763.141,70904.2838,2025-09-25 07:00:00
1758787200,70914.0254,71272.0541,70657.9587,70788.0879,2025-09-25 08:00:00
1758790800,70781.8973,70810.6667,69798.0213,70355.486,2025-09-25 09:00:00
1758794400,70368.9478,70875.6991,70054.0484,70082.2217,2025-09-25 10:00:00
1758798000,70068.5174,70069.3006,69300.7736,69766.649,2025-09-25 11:00:00
1758801600,69747.7881,70445.9308,69685.8933,69848.619,2025-09-25 12:00:00
1758805200,69843.7549,70405.3807,69382.3007,69555.2383,2025-09-25 13:00:00
1758808800,69529.4911,69529.4911,68581.9669,69121.971,2025-09-25 14:00:00
1758812400,69130.3951,69403.6228,68898.0687,69057.9915,2025-09-25 15:00:00
1758816000,69047.3271,70168.4122,69030.4092,69883.8056,2025-09-25 16:00:00
1758819600,69879.9678,69978.77,69426.0694,69761.7872,2025-09-25 17:00:00
1758823200,69774.2421,69811.138,69133.7034,69259.2805,2025-09-25 18:00:00
1758826800,69251.3066,69362.7648,68575.5256,68911.6248,2025-09-25 19:00:00
1758830400,68907.0977,69177.7438,68546.4923,69107.5817,2025-09-25 20:00:00
1758834000,69100.4355,69254.7893,68748.3115,68997.6387,2025-09-25 21:00:00
1758837600,68993.1559,69601.4668,68874.2256,69413.642,2025-09-25 22:00:00
1758841200,69429.9952,69748.2393,69265.9826,69668.2068,2025-09-25 23:00:00
1758844800,69662.8142,70279.9564,69454.8854,69906.1641,2025-09-26 00:00:00
1758848400,69895.7916,70652.705,69796.2982,70500.0101,2025-09-26 01:00:00
1758852000,70505.5122,71298.9153,70487.7406,71225.0833,2025-09-26 02:00:00
1758855600,71238.5322,71241.5039,70084.7639,70271.7687,2025-09-26 03:00:00
1758859200,70242.8267,71020.7857,70242.8267,70953.6659,2025-09-26 04:00:00
1758862800,70963.9669,71249.8553,70579.6482,70852.111,2025-09-26 05:00:00
1758866400,70831.5373,71898.7961,70538.7097,71500.5632,2025-09-26 06:00:00
1758870000,71503.4591,72340.1645,71184.4399,72314.4241,2025-09-26 07:00:00
1758873600,72287.1348,72303.2574,71489.4911,71935.984,2025-09-26 08:00:00
1758877200,71916.7431,71916.7431,70205.2554,70474.4822,2025-09-26 09:00:00
1758880800,70481.4794,70892.0631,69835.059,69920.2083,2025-09-26 10:00:00
1758884400,69926.5011,70520.4198,69678.791,70430.0222,2025-09-26 11:00:00
1758888000,70429.0629,70582.3683,69625.716,69684.2907,2025-09-26 12:00:00
1758891600,69677.8645,70344.7329,69633.7438,69947.6152,2025-09-26 13:00:00
1758895200,69944.3501,70366.7134,69398.6455,70262.1564,2025-09-26 14:00:00
1758898800,70250.6577,71692.4674,70168.5556,71589.6309,2025-09-26 15:00:00
1758902400,71588.8588,72152.6265,71443.0236,72097.7515,2025-09-26 16:00:00
1758906000,72095.7424,72160.5241,71400.1901,71477.9902,2025-09-26 17:00:00
1758909600,71471.4119,72492.1629,71417.5748,71476.6268,2025-09-26 18:00:00
1758913200,71476.2394,71656.7664,70630.7375,70829.2749,2025-09-26 19:00:00
1758916800,70821.4879,71123.6061,70531.9513,70677.8273,2025-09-26 20:00:00
1758920400,70678.5687,71009.4173,69777.7915,69839.6318,2025-09-26 21:00:00
1758924000,69844.7437,70058.7879,69456.3398,69570.1719,2025-09-26 22:00:00
1758927600,69576.2389,69824.0035,69088.2565,69616.4993,2025-09-26 23:00:00
1758931200,69610.336,69779.1404,69108.8515,69108.8515,2025-09-27 00:00:00
1758934800,69117.7172,69155.4847,68422.9829,68503.6498,2025-09-27 01:00:00
1758938400,68501.8206,68620.2491,68158.917,68364.6791,2025-09-27 02:00:00
1758942000,68360.9697,68699.8804,67890.8909,68366.1008,2025-09-27 03:00:00
1758945600,68355.1666,68522.9695,67525.7791,67543.0845,2025-09-27 04:00:00
1758949200,67568.27,69122.1959,67065.8104,69083.2257,2025-09-27 05:00:00
1758952800,69077.5774,69113.9389,68565.0945,69096.7979,2025-09-27 06:00:00
1758956400,69093.0853,69728.7404,69021.5561,69378.7067,2025-09-27 07:00:00
1758960000,69360.5425,69926.5247,69116.4376,69680.0061,2025-09-27 08:00:00
1758963600,69677.655,70125.0556,69455.6967,69970.4955,2025-09-27 09:00:00
1758967200,69961.646,70188.4117,69287.2277,69287.2277,2025-09-27 10:00:00
1758970800,69278.5172,69753.5268,68666.0343,68740.834,2025-09-27 11:00:00
1758974400,68734.6084,68937.5769,68261.9223,68560.0128,2025-09-27 12:00:00
1758978000,68567.9979,68567.9979,66746.3347,66776.9698,2025-09-27 13:00:00
1758981600,66797.1689,66821.1151,66218.9082,66572.4554,2025-09-27 14:00:00
1758985200,66591.4073,67111.7948,66267.5242,66372.947,2025-09-27 15:00:00
1758988800,66369.6439,67010.4588,66305.0934,66430.0651,2025-09-27 16:00:00
1758992400,66431.7125,66485.1695,65979.3295,66123.5224,2025-09-27 17:00:00
1758996000,66115.4783,66231.4902,65615.0973,65947.0225,2025-09-27 18:00:00
1758999600,65942.5069,66350.4878,65540.6839,66329.2896,2025-09-27 19:00:00
1759003200,66323.7083,66625.244,66021.1673,66576.6485,2025-09-27 20:00:00
1759006800,66593.3715,67132.1128,66417.0259,66981.8753,2025-09-27 21:00:00
1759010400,66967.7382,66991.3435,65709.698,66023.5386,2025-09-27 22:00:00
1759014000,66026.4243,66389.9958,65802.6115,66123.2932,2025-09-27 23:00:00
1759017600,66128.7396,66519.0125,65816.895,66117.1552,2025-09-28 00:00:00
1759021200,66108.86,66704.5883,66068.9322,66129.9624,2025-09-28 01:00:00
1759024800,66122.6381,67044.5882,66058.1733,66976.4249,2025-09-28 02:00:00
1759028400,66960.3861,67540.289,66681.9403,67381.0442,2025-09-28 03:00:00
1759032000,67382.4862,67731.9255,67046.2509,67351.924,2025-09-28 04:00:00
1759035600,67356.8079,68355.0058,67113.6513,68100.9808,2025-09-28 05:00:00
1759039200,68099.5124,68298.2258,67725.3448,68060.7525,2025-09-28 06:00:00
1759042800,68060.3655,68553.0648,67961.5156,68312.2145,2025-09-28 07:00:00
1759046400,68324.8817,68564.1121,67898.4414,68115.0156,2025-09-28 08:00:00
1759050000,68121.0415,68143.308,67427.8604,67560.1773,2025-09-28 09:00:00
1759053600,67585.9387,68379.838,67380.6304,67791.1342,2025-09-28 10:00:00
1759057200,67803.6458,68254.6806,67062.9408,67085.7301,2025-09-28 11:00:00
1759060800,67100.1393,67291.865,66550.017,66630.968,2025-09-28 12:00:00
1759064400,66607.1444,66718.8675,65830.0144,65942.6617,2025-09-28 13:00:00
1759068000,65947.2291,66391.4156,65505.8547,65578.7834,2025-09-28 14:00:00
1759071600,65560.2463,66062.6406,65381.1041,65824.1333,2025-09-28 15:00:00
1759075200,65847.5252,65859.18,64919.1054,65492.3574,2025-09-28 16:00:00
1759078800,65519.1931,65943.1773,65376.6459,65538.5087,2025-09-28 17:00:00
1759082400,65550.94,65737.8581,65075.1146,65519.3195,2025-09-28 18:00:00
1759086000,65512.2073,65611.9213,64610.5938,65472.4389,2025-09-28 19:00:00
1759089600,65467.2836,65991.2563,65371.9271,65529.6775,2025-09-28 20:00:00
1759093200,65544.2343,65832.272,65189.7649,65253.2944,2025-09-28 21:00:00
1759096800,65245.5667,65575.6559,64962.7635,65440.0831,2025-09-28 22:00:00
1759100400,65452.2461,66002.1039,65157.9677,65614.833,2025-09-28 23:00:00
1759104000,65608.9346,66234.6234,65131.0179,66193.9206,2025-09-29 00:00:00
1759107600,66188.828,66675.841,65841.6447,65901.5065,2025-09-29 01:00:00
1759111200,65917.8216,66713.6288,65797.0303,66342.764,2025-09-29 02:00:00
1759114800,66327.307,66629.69,65912.9039,66040.8033,2025-09-29 03:00:00
1759118400,66034.1431,66254.1195,65590.6142,65877.7053,2025-09-29 04:00:00
1759122000,65872.9746,66099.9977,65712.8355,65799.5955,2025-09-29 05:00:00
1759125600,65835.7305,65983.2608,64719.7717,64763.6441,2025-09-29 06:00:00
1759129200,64776.2592,65127.8179,64539.3029,64978.0114,2025-09-29 07:00:00
1759132800,65025.4976,65093.9458,64381.785,64746.7179,2025-09-29 08:00:00
1759136400,64741.6036,64976.2904,64088.9056,64476.244,2025-09-29 09:00:00
1759140000,64480.5804,65636.5531,64456.0238,65257.1589,2025-09-29 10:00:00
1759143600,65284.2459,66168.332,65125.5076,65976.55,2025-09-29 11:00:00
1759147200,65962.7951,66836.6133,65795.8503,66836.6133,2025-09-29 12:00:00
1759150800,66819.9976,67005.3514,65898.3953,66595.7209,2025-09-29 13:00:00
1759154400,66563.7454,66585.7803,66084.2718,66198.9316,2025-09-29 14:00:00
1759158000,66201.6644,66279.7747,65384.3279,65853.8934,2025-09-29 15:00:00
1759161600,65848.0968,66232.5624,65736.8787,65816.2756,2025-09-29 16:00:00
1759165200,65824.4371,66207.5517,65076.7866,66118.5351,2025-09-29 17:00:00
1759168800,66091.0404,66253.6656,65147.258,65256.1499,2025-09-29 18:00:00
1759172400,65270.2847,65677.474,65137.0728,65150.3085,2025-09-29 19:00:00
1759176000,65149.7082,65201.1151,64343.0616,65020.1236,2025-09-29 20:00:00
1759179600,65019.266,65153.8584,64687.9872,65143.1015,2025-09-29 21:00:00
1759183200,65153.3893,65994.1838,65153.3893,65596.5543,2025-09-29 22:00:00
1759186800,65595.4762,66172.9825,65513.6637,65549.4407,2025-09-29 23:00:00
1759190400,65545.084,65693.8719,64819.0397,65097.8705,2025-09-30 00:00:00
1759194000,65093.7804,65212.4747,63767.6603,63831.1402,2025-09-30 01:00:00
1759197600,63833.1869,63855.0893,62956.4029,62988.7874,2025-09-30 02:00:00
1759201200,62987.0768,63450.9129,62627.3096,62709.4655,2025-09-30 03:00:00
1759204800,62677.7164,63196.5162,62486.0956,62822.5713,2025-09-30 04:00:00
1759208400,62823.4193,63090.7949,62588.9969,62998.4828,2025-09-30 05:00:00
1759212000,62985.6435,63314.3859,62740.0254,63150.1918,2025-09-30 06:00:00
1759215600,63165.0767,63209.7684,62626.5231,62781.1236,2025-09-30 07:00:00
1759219200,62764.5274,62822.0519,61984.6541,62377.0821,2025-09-30 08:00:00
1759222800,62344.2489,62524.4263,61879.7045,62281.0372,2025-09-30 09:00:00
1759226400,62283.9722,62408.7681,61789.0777,61823.5652,2025-09-30 10:00:00
1759230000,61826.7171,62156.2536,61692.7024,61746.1154,2025-09-30 11:00:00
1759233600,61751.7594,61843.6464,60880.9744,61655.3465,2025-09-30 12:00:00
1759237200,61640.9124,61771.795,61246.2642,61432.1435,2025-09-30 13:00:00
1759240800,61420.7847,61687.0496,61284.7277,61448.8293,2025-09-30 14:00:00
1759244400,61435.1652,61616.0594,60534.53,60820.1512,2025-09-30 15:00:00
1759248000,60830.7941,61058.6829,60482.034,60823.7165,2025-09-30 16:00:00
1759251600,60835.9945,61180.651,60628.9368,60668.1719,2025-09-30 17:00:00
1759255200,60692.4449,61153.8728,60574.0035,60644.7753,2025-09-30 18:00:00
1759258800,60652.7726,61601.0546,60403.1688,61555.5319,2025-09-30 19:00:00
