close,epoch,high,low,open,time
100351.4346,1734829200,101315.2573,99728.6904,99865.303,2024-12-22 01:00:00+00:00
100764.4868,1734832800,101207.4475,100057.8213,100333.9372,2024-12-22 02:00:00+00:00
101313.5289,1734836400,101679.3254,100686.6085,100783.3971,2024-12-22 03:00:00+00:00
101909.8033,1734840000,102086.684,101106.1941,101321.7167,2024-12-22 04:00:00+00:00
102892.2605,1734843600,103015.0844,101313.3566,101920.13,2024-12-22 05:00:00+00:00
104333.7828,1734847200,104433.0064,102784.7198,102874.9937,2024-12-22 06:00:00+00:00
104853.4804,1734850800,105365.7998,104199.7482,104365.6275,2024-12-22 07:00:00+00:00
104388.8014,1734854400,105078.1004,104240.333,104818.3607,2024-12-22 08:00:00+00:00
103962.4246,1734858000,104437.214,103353.1223,104388.1186,2024-12-22 09:00:00+00:00
104764.5049,1734861600,104821.4216,103581.4887,103948.5228,2024-12-22 10:00:00+00:00
103609.0666,1734865200,104763.7769,103321.265,104763.7769,2024-12-22 11:00:00+00:00
103681.0615,1734868800,103974.4539,103425.268,103596.1318,2024-12-22 12:00:00+00:00
104764.2139,1734872400,104942.2726,103663.0813,103713.9063,2024-12-22 13:00:00+00:00
105006.3686,1734876000,105417.3889,104214.8001,104766.4614,2024-12-22 14:00:00+00:00
105765.3297,1734879600,105765.3297,104878.9594,104985.5064,2024-12-22 15:00:00+00:00
106346.8532,1734883200,106988.3404,105717.7065,105740.8011,2024-12-22 16:00:00+00:00
104606.6349,1734886800,106659.4231,104268.976,106328.9369,2024-12-22 17:00:00+00:00
104502.3471,1734890400,105069.5669,104098.9529,104565.8248,2024-12-22 18:00:00+00:00
105878.6788,1734894000,106297.4241,104332.9851,104489.0774,2024-12-22 19:00:00+00:00
105800.6028,1734897600,106006.0184,104867.3599,105886.7367,2024-12-22 20:00:00+00:00
106636.7427,1734901200,106961.0646,105402.5924,105836.0292,2024-12-22 21:00:00+00:00
107444.4848,1734904800,107648.8637,106600.8307,106653.4179,2024-12-22 22:00:00+00:00
107167.8524,1734908400,107626.0698,106152.8673,107435.0256,2024-12-22 23:00:00+00:00
106360.2465,1734912000,107202.9212,105927.9887,107154.6509,2024-12-23 00:00:00+00:00
104617.1586,1734915600,106452.5046,104371.6008,106359.2264,2024-12-23 01:00:00+00:00
104048.6224,1734919200,104821.2379,103750.6766,104618.2396,2024-12-23 02:00:00+00:00
103618.9725,1734922800,104455.6325,103049.0145,104052.2531,2024-12-23 03:00:00+00:00
103835.3498,1734926400,104788.2637,103617.2561,103617.2561,2024-12-23 04:00:00+00:00
104070.8382,1734930000,104518.4232,103165.2148,103843.1612,2024-12-23 05:00:00+00:00
103083.4942,1734933600,104093.6735,102938.0794,104071.3066,2024-12-23 06:00:00+00:00
102998.9847,1734937200,103427.9909,102415.6313,103105.4696,2024-12-23 07:00:00+00:00
103073.3454,1734940800,103849.2549,102613.1993,102988.1447,2024-12-23 08:00:00+00:00
101292.2092,1734944400,103041.91,101011.9788,103041.91,2024-12-23 09:00:00+00:00
100842.695,1734948000,101469.5408,100358.0479,101272.1254,2024-12-23 10:00:00+00:00
101349.1941,1734951600,101349.1941,100537.797,100846.2493,2024-12-23 11:00:00+00:00
102405.0176,1734955200,102846.9383,101080.2206,101391.0994,2024-12-23 12:00:00+00:00
102962.3483,1734958800,103174.0899,101781.5307,102391.034,2024-12-23 13:00:00+00:00
102311.0036,1734962400,103322.6546,101960.1547,102980.6501,2024-12-23 14:00:00+00:00
102095.9861,1734966000,103058.3152,101877.6098,102324.052,2024-12-23 15:00:00+00:00
101612.7985,1734969600,102619.0826,101612.7985,102105.3149,2024-12-23 16:00:00+00:00
101728.9284,1734973200,101772.4132,101002.2875,101557.1536,2024-12-23 17:00:00+00:00
100626.1149,1734976800,102141.3028,100509.8782,101727.3654,2024-12-23 18:00:00+00:00
99649.4389,1734980400,100787.6087,99398.9147,100616.1586,2024-12-23 19:00:00+00:00
99162.8043,1734984000,100016.6605,99060.5213,99627.3211,2024-12-23 20:00:00+00:00
97694.6996,1734987600,99618.1309,97353.2039,99192.1042,2024-12-23 21:00:00+00:00
97090.0756,1734991200,98218.9776,96880.057,97674.8874,2024-12-23 22:00:00+00:00
96560.5839,1734994800,97310.1191,96244.4292,97130.6167,2024-12-23 23:00:00+00:00
96550.7219,1734998400,96879.615,95973.8093,96591.907,2024-12-24 00:00:00+00:00
96363.5367,1735002000,96747.9358,96037.9927,96530.2378,2024-12-24 01:00:00+00:00
97643.0375,1735005600,97682.2649,96335.9328,96350.1563,2024-12-24 02:00:00+00:00
97286.4991,1735009200,97960.5002,97192.544,97643.7743,2024-12-24 03:00:00+00:00
98489.0943,1735012800,98666.599,97100.8829,97267.4502,2024-12-24 04:00:00+00:00
98988.8739,1735016400,99233.9434,98010.6919,98489.0152,2024-12-24 05:00:00+00:00
99113.0069,1735020000,99242.7119,98295.5696,99009.7644,2024-12-24 06:00:00+00:00
98967.5318,1735023600,99529.0036,98340.2182,99155.5872,2024-12-24 07:00:00+00:00
98392.9641,1735027200,99754.248,98264.3564,98966.1966,2024-12-24 08:00:00+00:00
98434.2111,1735030800,99263.4831,98232.3455,98384.6493,2024-12-24 09:00:00+00:00
98822.3178,1735034400,98967.2033,97748.2722,98427.5374,2024-12-24 10:00:00+00:00
97006.2703,1735038000,98857.8187,96984.4947,98812.7162,2024-12-24 11:00:00+00:00
95638.5545,1735041600,97291.337,95319.5221,96964.8511,2024-12-24 12:00:00+00:00
94882.1428,1735045200,95693.5669,94868.6324,95627.7786,2024-12-24 13:00:00+00:00
94341.8127,1735048800,95256.9429,94178.6009,94890.9761,2024-12-24 14:00:00+00:00
94430.5215,1735052400,94496.2897,93546.0398,94324.0562,2024-12-24 15:00:00+00:00
95434.1408,1735056000,95734.7343,94359.2618,94440.1259,2024-12-24 16:00:00+00:00
95752.5188,1735059600,95988.1591,95304.0543,95441.1939,2024-12-24 17:00:00+00:00
95294.0879,1735063200,95869.885,94676.1535,95732.0284,2024-12-24 18:00:00+00:00
95715.5483,1735066800,95908.2729,95282.3819,95296.0192,2024-12-24 19:00:00+00:00
95307.5633,1735070400,95929.971,94678.782,95695.6173,2024-12-24 20:00:00+00:00
95948.2009,1735074000,96232.2365,95110.8225,95305.287,2024-12-24 21:00:00+00:00
95181.0767,1735077600,96229.0046,95165.0974,95952.8768,2024-12-24 22:00:00+00:00
95573.2777,1735081200,95647.2541,94804.9635,95174.5874,2024-12-24 23:00:00+00:00
94961.5796,1735084800,95636.9227,94756.7117,95617.8506,2024-12-25 00:00:00+00:00
95480.0828,1735088400,96217.4065,94970.9533,94983.635,2024-12-25 01:00:00+00:00
94956.9991,1735092000,95870.7023,94955.213,95455.5964,2024-12-25 02:00:00+00:00
93551.7309,1735095600,95000.7495,92984.4199,94956.9265,2024-12-25 03:00:00+00:00
94136.2327,1735099200,94316.5712,93253.8505,93546.5245,2024-12-25 04:00:00+00:00
94053.4337,1735102800,94158.2433,93296.5678,94158.2433,2024-12-25 05:00:00+00:00
95463.3829,1735106400,95504.1578,93833.5596,94038.4619,2024-12-25 06:00:00+00:00
96339.5788,1735110000,96439.3462,95314.9423,95483.1356,2024-12-25 07:00:00+00:00
97114.1625,1735113600,97137.337,95814.3153,96334.0168,2024-12-25 08:00:00+00:00
97048.5277,1735117200,97436.6898,96642.4129,97105.4729,2024-12-25 09:00:00+00:00
96900.4641,1735120800,97686.1253,96574.3592,97062.1014,2024-12-25 10:00:00+00:00
95236.7579,1735124400,96996.567,95107.9064,96893.2012,2024-12-25 11:00:00+00:00
96789.0903,1735128000,96789.0903,95185.9687,95246.3083,2024-12-25 12:00:00+00:00
96281.7624,1735131600,97244.7145,95908.947,96766.5818,2024-12-25 13:00:00+00:00
96501.5985,1735135200,96577.1133,95418.4405,96288.594,2024-12-25 14:00:00+00:00
96660.3909,1735138800,97100.4723,96035.5027,96519.0738,2024-12-25 15:00:00+00:00
97041.1664,1735142400,97082.7651,96169.0372,96642.8298,2024-12-25 16:00:00+00:00
96114.295,1735146000,97077.5207,95832.132,97045.2196,2024-12-25 17:00:00+00:00
95192.767,1735149600,96191.2663,94573.8018,96134.7651,2024-12-25 18:00:00+00:00
94521.641,1735153200,95332.4035,94205.2901,95201.7475,2024-12-25 19:00:00+00:00
93625.5155,1735156800,94800.7842,93604.0086,94497.1027,2024-12-25 20:00:00+00:00
93786.3552,1735160400,93999.8927,93156.3079,93625.9703,2024-12-25 21:00:00+00:00
93968.4006,1735164000,94030.3257,93270.5689,93778.1547,2024-12-25 22:00:00+00:00
93894.7679,1735167600,94869.044,93785.8204,93983.2308,2024-12-25 23:00:00+00:00
93917.3807,1735171200,94124.3915,93323.8243,93921.9497,2024-12-26 00:00:00+00:00
93765.0401,1735174800,94457.8477,93713.8938,93942.759,2024-12-26 01:00:00+00:00
94516.4185,1735178400,94883.2658,93724.6119,93773.6383,2024-12-26 02:00:00+00:00
92822.1378,1735182000,94556.5733,92822.1378,94520.3032,2024-12-26 03:00:00+00:00
92721.6453,1735185600,93080.5935,92062.0015,92817.451,2024-12-26 04:00:00+00:00
93403.2198,1735189200,93631.3355,92389.833,92714.4084,2024-12-26 05:00:00+00:00
94003.9973,1735192800,94159.44,93171.7834,93395.8805,2024-12-26 06:00:00+00:00
94482.0562,1735196400,94845.7481,93592.5778,93991.7957,2024-12-26 07:00:00+00:00
93176.3017,1735200000,94930.5021,92986.6744,94476.5925,2024-12-26 08:00:00+00:00
91944.8223,1735203600,93205.1271,91415.4138,93160.2975,2024-12-26 09:00:00+00:00
92324.12,1735207200,92325.0887,91614.0751,91942.3517,2024-12-26 10:00:00+00:00
91287.3803,1735210800,92739.0181,91265.7355,92340.3926,2024-12-26 11:00:00+00:00
91775.7457,1735214400,92331.5119,91255.3554,91274.6683,2024-12-26 12:00:00+00:00
92030.1815,1735218000,92276.9056,91244.3001,91786.3896,2024-12-26 13:00:00+00:00
91622.5913,1735221600,92241.7822,91275.3195,92048.2045,2024-12-26 14:00:00+00:00
91536.2777,1735225200,91973.8617,91286.1244,91629.4654,2024-12-26 15:00:00+00:00
92180.6975,1735228800,92225.4924,91480.0076,91531.4086,2024-12-26 16:00:00+00:00
92956.6919,1735232400,93340.7111,91868.362,92172.963,2024-12-26 17:00:00+00:00
93036.2535,1735236000,93557.6455,92597.3212,92969.4013,2024-12-26 18:00:00+00:00
93412.2611,1735239600,93750.413,92628.7988,93052.3542,2024-12-26 19:00:00+00:00
93980.1596,1735243200,94068.6165,93001.2519,93404.5641,2024-12-26 20:00:00+00:00
94354.4478,1735246800,94570.3068,93414.948,93949.0166,2024-12-26 21:00:00+00:00
94226.8566,1735250400,94821.0253,93756.8927,94328.9728,2024-12-26 22:00:00+00:00
94112.4991,1735254000,94676.4456,93653.4088,94243.1717,2024-12-26 23:00:00+00:00
94293.1248,1735257600,94828.6141,94127.2861,94127.2861,2024-12-27 00:00:00+00:00
94713.2779,1735261200,94851.7359,93994.2762,94300.3508,2024-12-27 01:00:00+00:00
94824.3461,1735264800,95364.1882,94287.0523,94741.5646,2024-12-27 02:00:00+00:00
95510.5886,1735268400,96248.3077,94652.1077,94831.3424,2024-12-27 03:00:00+00:00
95447.1489,1735272000,95768.0741,94714.9629,95510.8753,2024-12-27 04:00:00+00:00
95814.2694,1735275600,96264.8705,95277.1632,95442.9454,2024-12-27 05:00:00+00:00
95892.8785,1735279200,96310.5481,95316.9097,95822.3953,2024-12-27 06:00:00+00:00
96585.2223,1735282800,96930.4432,95764.6972,95909.8176,2024-12-27 07:00:00+00:00
97395.7174,1735286400,97489.9212,96256.3141,96577.0364,2024-12-27 08:00:00+00:00
96752.3473,1735290000,97523.4609,96194.2287,97410.938,2024-12-27 09:00:00+00:00
97287.3953,1735293600,97596.5457,96388.8244,96738.8882,2024-12-27 10:00:00+00:00
96769.3748,1735297200,97287.3773,96273.5465,97286.6144,2024-12-27 11:00:00+00:00
97126.969,1735300800,97188.9301,96369.1763,96782.7183,2024-12-27 12:00:00+00:00
97667.9041,1735304400,97667.9041,96795.4322,97118.0145,2024-12-27 13:00:00+00:00
97207.0087,1735308000,97796.0245,96915.7598,97679.3928,2024-12-27 14:00:00+00:00
97429.3353,1735311600,97623.3073,96655.9443,97209.5142,2024-12-27 15:00:00+00:00
98008.5436,1735315200,98405.1546,97280.5411,97449.4691,2024-12-27 16:00:00+00:00
97228.9128,1735318800,98207.2838,97010.4613,98004.8948,2024-12-27 17:00:00+00:00
97784.5042,1735322400,97833.5419,96265.1856,97212.3151,2024-12-27 18:00:00+00:00
97721.707,1735326000,98534.1003,97636.7233,97751.0866,2024-12-27 19:00:00+00:00
97728.0294,1735329600,98132.6008,97195.0454,97728.6596,2024-12-27 20:00:00+00:00
97567.6736,1735333200,97780.6431,96808.5522,97708.8314,2024-12-27 21:00:00+00:00
98716.5415,1735336800,98818.2398,97277.5013,97574.5761,2024-12-27 22:00:00+00:00
99119.4092,1735340400,99660.7984,98527.9072,98751.5498,2024-12-27 23:00:00+00:00
100232.1866,1735344000,100337.6689,98865.2037,99141.1407,2024-12-28 00:00:00+00:00
99956.2136,1735347600,100344.1994,99669.7815,100241.0995,2024-12-28 01:00:00+00:00
99535.9661,1735351200,100513.4847,99494.4808,99953.3439,2024-12-28 02:00:00+00:00
99730.0786,1735354800,100212.5731,99161.2604,99510.5369,2024-12-28 03:00:00+00:00
99246.4438,1735358400,99968.4352,98986.8963,99700.12,2024-12-28 04:00:00+00:00
98988.5604,1735362000,100090.8055,98960.7841,99224.8275,2024-12-28 05:00:00+00:00
99214.9498,1735365600,100206.8273,98903.1347,98991.5894,2024-12-28 06:00:00+00:00
98917.7147,1735369200,99404.164,98537.0983,99250.2878,2024-12-28 07:00:00+00:00
98733.4088,1735372800,99659.1628,98691.6241,98922.8138,2024-12-28 08:00:00+00:00
99657.9899,1735376400,100156.6714,98413.7349,98749.3564,2024-12-28 09:00:00+00:00
100113.4769,1735380000,101055.9588,99640.922,99640.922,2024-12-28 10:00:00+00:00
99440.2397,1735383600,100270.1439,98944.2206,100140.8019,2024-12-28 11:00:00+00:00
97973.5811,1735387200,99690.1893,97910.1503,99469.4439,2024-12-28 12:00:00+00:00
98877.1368,1735390800,99121.4732,97403.0375,97956.9473,2024-12-28 13:00:00+00:00
98833.1682,1735394400,99632.6011,98402.3948,98890.3049,2024-12-28 14:00:00+00:00
97857.2256,1735398000,98847.2055,97635.3582,98837.2183,2024-12-28 15:00:00+00:00
99192.1798,1735401600,99500.1703,97581.6364,97852.4228,2024-12-28 16:00:00+00:00
99035.6417,1735405200,99232.4705,98434.3757,99185.2454,2024-12-28 17:00:00+00:00
99879.9848,1735408800,99950.9399,98579.1003,99041.3072,2024-12-28 18:00:00+00:00
100772.0125,1735412400,101367.0228,99629.3864,99877.435,2024-12-28 19:00:00+00:00
100561.8975,1735416000,101302.0119,100527.547,100754.8072,2024-12-28 20:00:00+00:00
100131.5483,1735419600,100751.5844,99540.2648,100605.0027,2024-12-28 21:00:00+00:00
99772.4066,1735423200,100955.5657,99636.0152,100119.163,2024-12-28 22:00:00+00:00
99502.505,1735426800,100125.0869,99289.6863,99780.2878,2024-12-28 23:00:00+00:00
100883.1679,1735430400,100926.0592,99284.5342,99493.9055,2024-12-29 00:00:00+00:00
100995.4441,1735434000,101132.4675,100277.0863,100896.8038,2024-12-29 01:00:00+00:00
99498.3355,1735437600,100999.4308,99211.1418,100989.8927,2024-12-29 02:00:00+00:00
100569.4955,1735441200,100699.3502,98933.0093,99501.1703,2024-12-29 03:00:00+00:00
100852.6105,1735444800,100998.5228,100256.1862,100579.1614,2024-12-29 04:00:00+00:00
100587.0259,1735448400,100965.8356,99929.181,100877.3739,2024-12-29 05:00:00+00:00
99468.2929,1735452000,100659.2317,99148.9989,100629.1649,2024-12-29 06:00:00+00:00
100991.3891,1735455600,101236.6132,99386.6808,99459.1142,2024-12-29 07:00:00+00:00
101243.1653,1735459200,101340.2213,100416.2133,101002.654,2024-12-29 08:00:00+00:00
100700.4577,1735462800,101458.7553,100392.9559,101257.3538,2024-12-29 09:00:00+00:00
99681.6965,1735466400,100856.4332,99466.6146,100689.1315,2024-12-29 10:00:00+00:00
101484.2353,1735470000,101704.5765,99598.1302,99637.4666,2024-12-29 11:00:00+00:00
101872.9452,1735473600,102142.8564,101203.1383,101470.859,2024-12-29 12:00:00+00:00
101498.1524,1735477200,102036.7176,101090.6153,101911.5398,2024-12-29 13:00:00+00:00
101630.698,1735480800,101884.5315,101196.2185,101494.7846,2024-12-29 14:00:00+00:00
102308.8297,1735484400,102339.9281,101074.7993,101634.0966,2024-12-29 15:00:00+00:00
103316.6149,1735488000,103364.7297,102185.8483,102293.2327,2024-12-29 16:00:00+00:00
103352.2609,1735491600,103695.808,102947.0349,103300.0381,2024-12-29 17:00:00+00:00
102854.0305,1735495200,103432.3117,102619.0845,103381.1406,2024-12-29 18:00:00+00:00
103249.6804,1735498800,103797.2068,102432.7545,102865.4675,2024-12-29 19:00:00+00:00
101934.4157,1735502400,103542.3508,101934.4157,103256.315,2024-12-29 20:00:00+00:00
102506.096,1735506000,103078.5469,101905.083,101970.6171,2024-12-29 21:00:00+00:00
101740.0809,1735509600,102705.4615,101379.6566,102498.3531,2024-12-29 22:00:00+00:00
102106.0142,1735513200,102652.5176,101099.0404,101705.397,2024-12-29 23:00:00+00:00
102465.5996,1735516800,102812.0049,101559.8036,102089.3488,2024-12-30 00:00:00+00:00
101910.2739,1735520400,102708.8013,101602.0547,102454.2458,2024-12-30 01:00:00+00:00
100988.4412,1735524000,102059.6606,100659.9269,101972.5284,2024-12-30 02:00:00+00:00
100861.8732,1735527600,101165.521,100262.5313,100966.2443,2024-12-30 03:00:00+00:00
99957.6301,1735531200,101312.6186,99933.1002,100850.8432,2024-12-30 04:00:00+00:00
99062.5203,1735534800,100042.4603,98554.1366,99966.7251,2024-12-30 05:00:00+00:00
99400.9377,1735538400,99907.016,98922.2518,99058.7569,2024-12-30 06:00:00+00:00
99452.1154,1735542000,99854.5679,98920.4876,99402.3216,2024-12-30 07:00:00+00:00
98550.8813,1735545600,99686.4964,97705.8041,99461.4614,2024-12-30 08:00:00+00:00
98931.4715,1735549200,99339.5184,98131.5116,98551.2188,2024-12-30 09:00:00+00:00
99886.2636,1735552800,100120.5381,98948.371,98948.371,2024-12-30 10:00:00+00:00
99102.9313,1735556400,100023.0265,98838.3238,99878.996,2024-12-30 11:00:00+00:00
99170.512,1735560000,99247.199,98258.5072,99088.8452,2024-12-30 12:00:00+00:00
97922.1806,1735563600,99308.4668,97370.7562,99158.7898,2024-12-30 13:00:00+00:00
98287.4133,1735567200,98525.1104,97324.5758,97921.3851,2024-12-30 14:00:00+00:00
98033.2582,1735570800,99143.1981,98033.2582,98271.6913,2024-12-30 15:00:00+00:00
96894.5523,1735574400,98031.0342,96588.0071,98025.0204,2024-12-30 16:00:00+00:00
96987.3962,1735578000,97417.1025,96185.7107,96897.3853,2024-12-30 17:00:00+00:00
96308.4877,1735581600,97185.5818,96308.4877,97005.9877,2024-12-30 18:00:00+00:00
96789.1242,1735585200,97037.8637,95731.4358,96299.9638,2024-12-30 19:00:00+00:00
96147.034,1735588800,96832.2718,95997.6738,96800.1204,2024-12-30 20:00:00+00:00
95916.5698,1735592400,96529.3339,95539.6205,96156.8434,2024-12-30 21:00:00+00:00
95742.6122,1735596000,95951.822,94909.5391,95899.4198,2024-12-30 22:00:00+00:00
95308.1509,1735599600,96111.1884,95136.7056,95753.9953,2024-12-30 23:00:00+00:00
95788.6191,1735603200,96205.0911,94775.0083,95293.3002,2024-12-31 00:00:00+00:00
95763.9178,1735606800,96420.8784,95162.909,95793.8721,2024-12-31 01:00:00+00:00
95271.8313,1735610400,95908.0979,95005.8668,95726.858,2024-12-31 02:00:00+00:00
97203.3901,1735614000,97373.1756,95264.6385,95269.7627,2024-12-31 03:00:00+00:00
97737.6338,1735617600,97921.4568,96908.6399,97188.0228,2024-12-31 04:00:00+00:00
98420.0181,1735621200,98869.4953,97600.3714,97713.9066,2024-12-31 05:00:00+00:00
97896.6961,1735624800,98748.2512,97764.9648,98413.9368,2024-12-31 06:00:00+00:00
97269.5791,1735628400,98079.5271,96405.6426,97918.1502,2024-12-31 07:00:00+00:00
96969.0972,1735632000,97374.4238,96244.7838,97277.1117,2024-12-31 08:00:00+00:00
96774.7091,1735635600,97672.3577,95990.6898,96962.0891,2024-12-31 09:00:00+00:00
99170.1918,1735639200,99191.3413,96751.3073,96773.187,2024-12-31 10:00:00+00:00
99340.5431,1735642800,99979.2107,98628.0198,99180.3618,2024-12-31 11:00:00+00:00
98894.449,1735646400,99628.0536,98767.7413,99354.6895,2024-12-31 12:00:00+00:00
97762.3852,1735650000,99109.8151,97658.9277,98898.2627,2024-12-31 13:00:00+00:00
98180.034,1735653600,99047.5085,97765.2712,97794.5485,2024-12-31 14:00:00+00:00
98326.0033,1735657200,99072.6216,98077.972,98200.1259,2024-12-31 15:00:00+00:00
97821.5653,1735660800,98314.7551,97323.3876,98276.1827,2024-12-31 16:00:00+00:00
98217.0461,1735664400,98539.971,97744.3223,97836.8028,2024-12-31 17:00:00+00:00
99226.489,1735668000,99346.7112,98137.8445,98256.7292,2024-12-31 18:00:00+00:00
98963.254,1735671600,99309.0866,98375.5355,99206.7726,2024-12-31 19:00:00+00:00
100159.2519,1735675200,100381.3439,98905.9319,98947.0873,2024-12-31 20:00:00+00:00
100036.2159,1735678800,100696.1272,99626.1524,100149.2745,2024-12-31 21:00:00+00:00
99250.1511,1735682400,100103.5143,98846.0629,100036.7091,2024-12-31 22:00:00+00:00
99887.6496,1735686000,100262.1178,99171.9558,99262.5295,2024-12-31 23:00:00+00:00
99834.3062,1735689600,100092.6298,98872.5279,99897.0839,2025-01-01 00:00:00+00:00
99203.0351,1735693200,100027.4194,99042.1239,99835.4429,2025-01-01 01:00:00+00:00
98823.596,1735696800,99485.2908,98172.8131,99181.433,2025-01-01 02:00:00+00:00
99176.2803,1735700400,99645.6973,98794.8858,98806.2872,2025-01-01 03:00:00+00:00
99363.17,1735704000,100010.5614,99082.055,99161.747,2025-01-01 04:00:00+00:00
99397.2001,1735707600,99547.4377,98204.4472,99373.3202,2025-01-01 05:00:00+00:00
99485.4157,1735711200,99560.0775,97758.3008,99410.2152,2025-01-01 06:00:00+00:00
97823.5681,1735714800,99678.8934,97569.4228,99503.6711,2025-01-01 07:00:00+00:00
98952.4642,1735718400,99276.2114,97827.8222,97827.8222,2025-01-01 08:00:00+00:00
98427.1833,1735722000,99348.8891,98212.2579,98959.3324,2025-01-01 09:00:00+00:00
97625.675,1735725600,98471.3339,97512.4565,98411.191,2025-01-01 10:00:00+00:00
97622.1675,1735729200,98001.66,96845.2122,97632.234,2025-01-01 11:00:00+00:00
96823.7935,1735732800,97887.8423,96403.9368,97631.8367,2025-01-01 12:00:00+00:00
97742.1239,1735736400,97754.5084,96164.6913,96825.7651,2025-01-01 13:00:00+00:00
97825.5497,1735740000,98020.9704,97283.444,97724.7099,2025-01-01 14:00:00+00:00
